32.,SUPINE,soo-PYN,"Lying down on the back, with the face turned upward.
Etymology: Latin supinus, lying on the back with the face up.
N.B. This discussion distinguishes the words supine, prone, prostrate, recumbent, which denote lying down in various ways.
Usage tip: Be careful not to confuse the adjective prostrate with the noun prostate. Prostrate means lying flat, stretched out, either on the back (supine) or the belly (prone). Prostate denotes the gland in men that contributes to the production of semen and helps control urination.","

",
33.,BANAL,BAY-nul or buh-NAL,"Common, ordinary, unoriginal; flat, dull, and predictable; lacking freshness or zest.
Synonyms: trite, commonplace, conventional, humdrum, hackneyed, shopworn, stereotyped, insipid, vapid, bromidic.
Antonyms: creative, imaginative, unconventional, unorthodox, ingenious, innovative, novel, pithy.
Corresponding noun: banality, the quality or state of being common, ordinary, and unoriginal.
Pronunciation tip: Most educated speakers pronounce banal either BAY-nul (rhyming with anal) or buh-NAL (rhyming with canal). The variant buh-NAHL is less frequently heard; it is more common among British speakers. The variant BAN-al, preferred by several early 20th-century authorities, is nearly obsolete.","

",
34.,HETERODOX,HET-ur-uh-dahks,"Having or expressing an opinion different from the accepted opinion; not in agreement with established doctrine or belief.
Corresponding noun: heterodoxy, an opinion or belief contrary to what is accepted and established.
Antonym: orthodox, agreeing with established opinion, adhering to accepted beliefs.
Etymology: The prefix hetero- means other, different, unlike; the -dox in heterodox comes from the Greek doxa, an opinion, which in turn comes from the verb dokein, to think.
Related words: doxy, an opinion or doctrine, especially a religious opinion; doxastic, pertaining to opinion or to the formation of an opinion doxology, (Christian worship) an expression of praise to God, usually in the form of a brief hymn or chant.
Additional useful information: The prefix ortho- means right, upright, proper, or correct. It appears in orthodontics, the dental specialty c correcting irregularities of the teeth; orthoscopic, having normal or correct vision; orthography, correct spelling; and orthoepy, the study of the proper pronunciation of words (pronounced OR-thoh-ep-ee or or-THOH-uh-pee).
N.B. This discussion concludes by distinguishing heterodox and heretical.","

",
35.,GRANDILOQUENT,gran-DIL-uh-kwint,"Characterized by lofty, high-flown language; full of grand or high-sounding words.
Synonyms: bombastic, grandiose, florid, turgid.
Antonyms: plain-spoken, forthright, unaffected, candid.
Etymology and related words: Grandiloquent combines the word grand with the suffix -iloquent, which comes from the Latin loqui, to speak. By derivation, grandiloquent means speaking in a grand manner. The Latin loqui is also the source of loquacious, talkative, and colloquial (Level 5, Word 43), pertaining to informal speech or conversation.
Additional grandiloquent words: English has more than twenty words that incorporate the suffix -iloquent and designate different ways of speaking. This discussion covers the following selection: magniloquent, speaking pompously, using grand or high-flown language (magniloquent and grandiloquent are virtually interchangeable); multiloquent, using many words, talking up a storm; breviloquent, speaking briefly; suaviloquent, speaking in an urbane, sophisticated manner; doctiloquent, speaking like a scholar or an expert on some subject; sanctiloquent, speaking solemnly or of sacred matters; somniloquent, talking in one's sleep.","

",
36.,LUGUBRIOUS,luh-GOO-bree-us,"Mournful and gloomy; expressing sadness or sorrow, often in an exaggerated, affected, or ridiculous way.
Synonyms: dismal, melancholy, dreary, funereal, doleful, dolorous, disconsolate, plaintive, woeful, lachrymose, saturnine.
Antonyms: cheerful, jubilant, joyous, gleeful, mirthful, jovial (Level 5, Word 19), sanguine.
Etymology: Latin lugere, to mourn or lament.
Corresponding noun: lugubriousness.
Corresponding adverb: lugubriously.","

",
37.,INFINITESIMAL,IN-fin-i-TES-i-mul,"Too small to be measured or calculated.
Synonyms: tiny, minute, microscopic, minuscule.
N.B. This discussion explores in detail the pronunciation, spelling, and history of the word minuscule. The traditional pronunciation is mi-NUHS-kyool; now also acceptable is MIN-i-skyool. Take care not to misspell minuscule as minuscule (an erroneous reflection of the pronunciation MIN-i-skyool). There is no mini- in minuscule.
Usage tip: In precise usage, infinitesimal is not interchangeable with tiny, minute, and minuscule, which mean very small, and microscopic, which means too small to be seen without a microscope. Properly, infinitesimal means too small to be measured or calculated. Loose usage: Scientists detected an infinitesimal amount of mercury and lead
in the city's tap water. Precise usage: In a test of the city's tap water, scientists determined that if mercury and lead were present, the amounts were infinitesimal.","

",
38.,GOAD,"GOHD, rhymes with road","To prod or urge to action, stimulate, arouse, stir up.
Synonyms: egg on, spur, incite, impel, instigate.
Antonyms: soothe, pacify, appease, assuage (Level 2, Word 37), mollify.
Corresponding noun: goad, a pointed stick used to prod animals and get them to move; figuratively, a stimulus, spur, incitement, anything that urges or drives something on.","

",
39.,MALINGER,muh-LING-gur,"To pretend to be sick or incapacitated so as to avoid work or duty; to shirk or dodge responsibility by feigning illness or inability.
Usage tip: Don't be misled by the presence of the word linger in malinger, which does not mean to linger, loiter, or hang around in a shiftless or threatening way.
Related word: malady, an illness or affliction. Corresponding noun: malingerer, a person who malingers.","

",
40.,AVER,uh-VUR,"To state positively, declare with confidence.
Synonyms: assert, affirm, avow, profess, contend, asseverate.
N.B. This discussion distinguishes the verbs to state, declare, assert, asseverate, affirm, and aver.","
*",
41.,CACOPHONY,kuh-KAHF-uh-nee,"A harsh, jarring sound, especially a harsh and unpleasant blend of sounds.
Synonyms: dissonance, discord, disharmony, stridency.
Antonyms: silence, tranquility, serenity, placidity, quiescence.
Corresponding adjective: cacophonous, having a harsh, unpleasant, jarring sound. Synonyms of cacophonous include dissonant, discordant, raucous, and strident Etymology: Greek kakos, bad, and phone, sound.
Additional useful information: The Greek phone, sound, occurs in a number of English words, including phonetic, pertaining to or representing the sounds of speech; symphony, which means literally ""sounding together""; and telephone, which by derivation means ""a voice from afar.""
The Greek kakos, bad, is the source of the English prefix caco-, which appears in front of a number of English words to mean ""bad"" or ""wrong."" Examples: cacography, bad writing; cacology, bad speaking or a bad choice of words; cacoepy, bad pronunciation (as opposed to orthoepy, good pronunciation); caconym, a bad or erroneous name; cacodoxy, a bad or unacceptable opinion (cacodoxy is a synonym of heterodoxy); cacoeconomy, bad economy or bad management; and cacoëthes (KAK-oh-EE-theez), a bad habit, incurable itch, or an insatiable urge or desire.","

",
42.,REFRACTORY,ri-FRAK-tur-ee,"Stubborn and disobedient, actively resisting authority or control, unruly, impossible to work with or manage.
Synonyms: willful, headstrong, ungovernable, rebellious, obstinate (Level 1, Word
34), intractable (Level 5, Word 12), perverse, recalcitrant, intransigent, contumacious.
Antonyms: obedient, submissive, compliant, deferential, malleable (Level 2, Word 29), docile, tractable, acquiescent, obsequious.
N.B. This discussion distinguishes the words refractory, intractable, contumacious, intransigent, and recalcitrant, all of which suggest stubborn resistance to control.","

",
43.,ICONOCLAST,eye-KAHN-uh-klast,"A person who attacks cherished or popular beliefs, traditions, or institutions; someone who destroys or denounces an established idea or practice.
Etymology: Greek eikonoklastes, an imagebreaker, a person who smashes icons or images.
Synonyms: radical, extremist, insurgent, firebrand.
Corresponding adjective: iconoclastic, attacking or opposing established or popular beliefs, customs, or institutions.
",44.,44.
44.,ENERVATE,EN-ur-vayt,"To weaken, drain of energy, deprive of force or vigor.
Synonyms: exhaust, deplete, devitalize, debilitate.
Antonyms: energize, invigorate, stimulate, revive, enliven, animate, vitalize, fortify.
N.B. Because enervate sounds like energize, many people are tempted to think the words are synonymous when in fact they are antonyms. Take care to distinguish these words: to energize is to infuse with energy, invigorate; to enervate is to weaken, drain of energy.
Corresponding adjective: enervated, lacking energy, drained of vitality or strength.","

",
45.,LEVITY,LEV-i-tee,"Lightness or gaiety of manner or expression; specifically, a lightness or lack of seriousness that is inappropriate or unbecoming.
Etymology and related words: Latin levitas, lightness, from levis, light, the source also of levitate and levitation.
Synonyms: silliness, foolishness, frivolity, flippancy, tomfoolery, triviality, jocularity.
Antonyms: seriousness, earnestness, sobriety, solemnity, gravity.","

",
46.,EQUANIMITY,EE-kwuh-NIM-i-tee,"Composure, calmness, evenness of mind and temper.
Etymology: French, through the Latin aequanimitas, calmness, ultimately from aequus, even or level, and animus, mind or spirit.
Synonyms: poise, self-possession, serenity, tranquility, placidity, imperturbability, sangfroid (saw(n)-FWAH).
N.B. This discussion distinguishes the words equanimity and composure.","

",
47.,STRICTURE,STRIK-chur,"A criticism, critical comment, especially an unfavorable or hostile observation or remark.
Etymology and related words: Latin strictus, past participle of the verb stringere, to draw tight, bind, the source also of the English words strict and stringent, which means tight, constricted, or rigorous and severe.
Synonyms: reproof, censure, condemnation, disapprobation, castigation, objurgation, animadversion.
Antonyms: praise, compliment, commendation, acclamation, plaudit.
Additional useful information: Plaudit, applause, and applaud all come from the Latin plaudere, to clap the hands, express approval. A plaudit is an enthusiastic expression of approval or praise.
Usage tip: Stricture is a noun, not a verb. You cannot stricture something, but if you have an unfavorable opinion of a person or a thing, you can express your strictures, sharp criticisms or hostile remarks.","

",
48.,OPULENT,AHP-yuh-lint,"Rich, wealthy, very well-to-do, having substantial means.
Etymology: Latin opulentus, rich, wealthy, and opis, power, might, ultimately from Ops, the ancient Roman goddess of the harvest and the wife of Saturn, the god of agriculture who presided over the sowing of the fields.
Antonyms: indigent, destitute, impecunious. These words are distinguished in the discussion of indigent (Level 3, Word 39).
N.B. This discussion distinguishes the adjectives opulent, affluent, and prosperous, which connote wealth and success.
Corresponding noun: opulence, great wealth or a display of great wealth.","

",
49.,DISPARAGE,di-SPAR-ij,"To belittle, depreciate, discredit, lower in estimation or value, speak of or treat as inferior.  Synonyms: abuse, ridicule, scorn, slander, defame, censure (Level 3, Word 28), denigrate, malign, vilify, traduce, calumniate.
Etymology and related words: Disparage comes from an Old French verb that meant to marry unequally, marry a person who was not a peer or on a par with your rank in society. Disparage is related to the noun peer, an equal, a person of equal status. Peer comes from the Latin par, equal, the source of the English par, which is perhaps most often heard in the phrase ""on a par with,"" on an equal footing.
Corresponding adjective: disparaging.
Corresponding noun: disparagement.","

",
50.,DISCURSIVE,dis-KUR-siv,"Rambling, roving, covering a wide range of topics, wandering from one subject to another.
N.B. Don't be confused by the presence of the word cursive in discursive. Discursive has nothing to do either with cursing or with cursive script, in which the letters are joined or flow together.
Etymology and usage: Latin discursus, running about, the past participle of the verb discurrere, to run to and fro or in different directions. In modern usage, discursive applies to speech or writing that runs to and fro or in many different directions.
Synonyms: desultory (DES-ul-tor-ee), digressive. This discussion distinguishes these synonyms from the key word, discursive.","

",
1.,REDRESS,REE-dres or ri-DRES,"Reparation, compensation, satisfaction for a wrong done.
Synonyms: amends, recompense, retribution, rectification, requital, quittance.
Usage: Redress may take the form of a monetary compensation or it may be an act or statement that makes amends, that repairs or compensates for a wrong.
Corresponding verb: redress (ri-DRES), to repair, set right, make amends for.","

",
2.,ANOMALOUS,uh-NAHM-uh-lus,"Irregular, abnormal, out of place; deviating from what is usual or expected; not fitting in with a common type or conforming to a general rule.
Synonyms: inconsistent, unnatural, eccentric, aberrant (uh-BER-int).
Corresponding noun: anomaly, a deviation from the norm, an irregularity.","

",
3.,OBSEQUIOUS,uhb-SEE-kwee-us,"Subservient, submissive, obedient; ready and willing to serve, please, or obey.
Corresponding noun: obsequiousness, subservience, obedience, an eager desire to serve or obey.
Synonyms: compliant, servile, slavish, ingratiating (Level 3, Word 13), deferential, fawning, toadying, truckling, sycophantic.
Antonyms: unruly, defiant, intractable (Level 5, Word 12), refractory (Level 6, Word 42), recalcitrant, intransigent.","

",
4.,DIDACTIC,dy-DAK-tik,"Instructive, designed or intended to teach.
Synonyms: edifying, preceptive, expository, hortatory, pedagogic.
N.B. Pedagogic is the adjective corresponding to the noun pedagogue. A pedagogue is a teacher, but today the word is sometimes used disparagingly to mean a teacher who is strict, narrowminded, or dogmatic.
Etymology: Greek didaktikos, skillful or adept at teaching.
Connotation: Didactic often connotes morally instructive or edifying: A great work of fiction may be as didactic as it is entertaining. Sometimes didactic has the negative connotation of inclined to lecture others in a tedious or excessively moralistic way: ""His didactic manner of telling everyone how the organization should be run."" Corresponding noun: didactics, the art or science of teaching.
N.B. The word pedagogy may also refer to the art or science of teaching, but more often it means the teaching profession.","

",
5.,TRUNCATE,"TRUNGK-ayt, like trunk + ate","To cut short, shorten by cutting or lopping off.
Synonyms: condense, abridge, abbreviate, curtail.
Antonyms: lengthen, extend, elongate, prolong, protract (Level 3, Word 25).
Etymology: Latin truncare, to maim, mutilate, shorten by cutting off. Truncare comes in turn from truncus, (adjective) maimed, mutilated, cut short or lopped off; (noun) a tree that has been cut down.
Usage: Truncate usually suggests a more severe or substantial cutting or shortening than its synonyms condense, abridge, abbreviate, and curtail, which comes closest to the severity of truncate. Truncate may refer to a cutting short in number, length, or duration.
Corresponding adjective: truncated, cut short, abbreviated, terminated abruptly.","

",
6.,ABSTEMIOUS,ab-STEE-mee-us,"(1)	Sparing or moderate, especially in eating or drinking.
(2)	Characterized by abstinence, not partaking or indulging, especially in alcoholic beverages.
Etymology: Latin abstemius, abstaining from liquor.
Corresponding noun: abstemiousness.
Synonyms: sober, temperate, ascetic. Ascetic means rigorously abstemious, practicing strict and extreme abstinence or self-denial.
",7.,7.
7.,ETHEREAL,i-THEER-ee-ul,"Heavenly, not earthly; hence, very light, airy, delicate, or refined.
Synonyms: celestial, lofty, elevated, tenuous, rarefied, sublime.
Antonyms: mundane (Level 4, Word 22), terrestrial, sublunary.
Related word: ether, which in one of its senses refers to an imaginary substance that the ancients believed filled the upper regions of space. Ether was the lightest and most subtle of the elements, which included earth, water, and fire.","

",
8.,BOMBASTIC,bahm-BAS-tik,"Pompous, pretentious, inflated, overblown.
Usage: Bombastic applies to speech or writing that is pompous, overblown, or pretentious, or to people who express themselves in this way.
N.B. This discussion distinguishes the synonyms bombastic, grandiloquent (Level 6, Word 35), and turgid, which denote extravagant language.
Corresponding noun: bombast, verbal padding; speech or writing that is wordy, puffed-up, and pretentious.","

",
9.,SENESCENT,si-NES-int,"Aging, growing old, on the decline.
Etymology and related words: Latin senex, old, the source also of senile and senate, which means literally ""a council of elders.""
Usage: Senescent may apply to persons, things, or ideas that are growing old, decrepit, or outworn.
Antonym: juvenescent, growing younger.
Corresponding noun: senescence, the process of becoming old or the state of being old.","

",
10.,PERNICIOUS,pur-NISH-us,"Deadly, fatal, destructive, causing great harm or injury.
Synonyms: injurious, ruinous, deleterious (Level 4, Word 33), noxious, baneful, malign, noisome (Level 9, Word 38).
Antonyms: healthful, wholesome, salutary, salubrious.
Etymology: Latin perniciosus, destructive, ruinous, and pernicies, destruction, disaster, ultimately from nex, a violent death.","

",
11.,CATHOLIC,KATH-uh-lik or KATH-lik,"Universal, all-inclusive, all-embracing, comprehensive; specifically, broadminded, tolerant, or all-embracing in one's sympathies, interests, or tastes.
Usage tip: Catholic, with a capital C, refers to the Roman Catholic Church, to the religion of Catholicism, or to a member of the Catholic Church. Catholic, with a small c, has nothing to do with religion. It comes directly from Latin and Greek words meaning universal, general, and suggests a broadminded, tolerant, all-embracing outlook on life.
Synonyms: open-minded, liberal, ecumenical, latitudinarian.
Antonyms: narrow-minded, bigoted, biased, intolerant, dogmatic, parochial. N.B. This discussion distinguishes the words ecumenical and catholic.","

",
12.,OBJURGATION,AHB-jur-GAY-shin,"A harsh rebuke, vehement scolding or denunciation.
Synonyms: reproof, reproach, upbraiding, vilification, vituperation.
Corresponding verb: objurgate (pronounced AHB-jur-gayt or uhb-JUR-gayt), to rebuke sharply, chide harshly, denounce vehemently. Etymology: Latin ob-, against, and jurgare, to scold or quarrel.","

",
13.,EFFUSIVE,i-FYOO-siv,"Gushing, overflowing, overly demonstrative, expressing emotion in an excessive or unrestrained manner.
Synonyms: exuberant, profuse, ebullient, impassioned, ecstatic, rhapsodic.
Antonyms: undemonstrative, reserved, aloof, indifferent, reticent, diffident, taciturn (Level 3, Word 2), laconic (Level 3, Word 18).
Etymology: Latin effusio, a pouring forth, from effundere, to pour out or pour forth.
Corresponding noun: effusion, a pouring or gushing forth. Effusion may be used of a literal gushing (as of gas or fluid), or it may be used figuratively of an unrestrained emotional outburst in speech or writing.
Usage: Effusive is nearly always used figuratively to mean gushing or overflowing with emotion, overly demonstrative.
",14.,14.
14.,UMBRAGE,UHM-brij,"Offense, resentment.
Synonyms: displeasure, irritation, indignation, pique.
Usage: Umbrage is most commonly used today in the phrase ""to take umbrage,"" meaning to take offense. You may also feel umbrage, resentment, at something, or give umbrage, offense, to someone else, but these constructions are less common.","

",
15.,VICISSITUDE,vi-SIS-i-t(y)ood,"A change, variation.
Synonyms: alternation, fluctuation, mutation.
Usage: Vicissitude is often used in the plural, vicissitudes, to refer to the changes that occur during the course of something, the ups and downs.","

",
16.,CONTENTIOUS,kuhn-TEN-shus,"Argumentative, quarrelsome; ready and eager to argue, bicker, or debate.
N.B. This discussion distinguishes the words contentious, litigious, pugnacious (Level 5, Word 8), disputatious, belligerent, and bellicose, all of which refer to quarrelsome or hostile parties who are inclined to engage in argument or conflict.
Antonyms: peaceable, obliging, civil, tolerant, amiable, amicable, benevolent, equable, forbearing.
Etymology and related words: Latin contentio, striving, effort, ultimately from contendere, to strain or strive against another. From the same source we inherit the verb to contend and the noun contention, which may mean either a struggle, opposition, or an assertion made in an argument.","

",
17.,OBEISANCE,oh-BAY-sins,"A gesture of respect or submission, or an attitude of respect and submission.
Synonyms: deference, homage, adoration, reverence, veneration.
Usage: Obeisance is used chiefly of formal situations in which respect or homage is paid to a god, a ruler, a religious leader, or a person of great influence or power.","

",
18.,ASSIDUOUS,uh-SIJ-oo-us,"Hardworking, industrious; done with persistent, careful, and untiring attention.
Synonyms: diligent, painstaking, persevering, unremitting, indefatigable, sedulous.
Antonyms: lazy, shiftless, indolent, languid, phlegmatic (Level 9, Word 33), otiose.
Etymology and related words: Latin adsiduus, sitting continuously in one place, engaged in an occupation, ultimately from sedere, to sit down, the source also of the English words sedate and sedentary.
Corresponding noun: assiduousness, hard and careful work.","

",
19.,DUPLICITY,d(y)oo-PLIS-i-tee,"Deceit, cunning, double-dealing, hypocritical deception.
Synonyms: trickery, dishonesty, fraud, guile, chicanery, casuistry, mendacity.
Etymology and usage: Latin duplicitas, doubleness, and duplicare, to double, ultimately from duplex, twofold, double. Literally, duplicity means doubleness of heart or speech; in modern usage it refers to double-dealing, an act of deception in which one uses hypocritical or misleading words or actions to hide one's true intentions.
Corresponding adjective: duplicitous, twofaced, deceitful.","

",
20.,INSOUCIANT,in-SOO-see-int,"Carefree, nonchalant, lightheartedly unconcerned or indifferent, free from worry or anxiety, calm and unbothered.
Etymology: The French phrase sans souci means without care or worry. Insouciant combines the privative prefix in-, not, with the French souci, care, worry, to mean literally not caring, free from worry, lightheartedly unconcerned.
Usage: Insouciant sometimes implies a carefree indifference or lack of concern for consequences.
Corresponding noun: insouciance, lighthearted indifference, nonchalance, a carefree lack of concern.","

",
21.,MYRMIDON,MUR-mi-dahn or MUR-mi-dun,"A loyal follower, faithful servant or subordinate, especially someone who is unquestioningly obedient.
Etymology: In ancient Greek legend, the Myrmidons were a savage, warlike people of the region of Thessaly who fought in the Trojan War under their king, the great warrior Achilles. The Oxford English Dictionary traces myrmidon back to the year 1400, and shows that by the 17th century it had come to be used in a general sense to mean ""an unscrupulously faithful follower or hireling; a hired ruffian.""
Additional useful word: rapine (RAP-in, rhymes with happen), the act of seizing and carrying off property by force, plunder.","

",
22.,NASCENT,"NAS-int, also NAY-sent","Beginning to exist or develop; in the process of being born or begun; coming or having just come into being.
Synonyms: emerging, dawning, developing, commencing, embryonic, incipient, inchoate (Level 7, Word 35).
Antonyms: ancient, extinct, outworn, outmoded, antiquated, obsolete, senescent (Level 7, Word 9), antediluvian. Antediluvian means of the time before the Deluge, the great flood described in the first book of the Bible, Genesis; hence, extremely old or oldfashioned.
Etymology: Latin nasci, to be born.
Corresponding noun: nascency, birth or beginning.","

",
23.,ACCEDE,ak-SEED,"To consent, yield, give in or agree to.
Synonyms: comply, submit, assent, concur (Level 1, Word 18), acquiesce (Level 4, Word 31).
Antonyms: resist, disagree, oppose, protest, contradict, dispute, dissent, wrangle, cavil (Level 3, Word 29).
Etymology: Latin accedere, to approach, come near.
N.B. This discussion distinguishes the verbs to accede, acquiesce, assent, concur, and consent.
Usage: Accede implies yielding a position or giving in to a demand or request, often under pressure. Accede may also be used to mean to attain or assume an office or title (to accede to the throne or to the presidency).","

",
24.,MAGNANIMOUS,mag-NAN-i-mus,"Noble, honorable; generous in overlooking injury or insult; high-minded, unselfish.
Synonyms: courageous, exalted, lofty (for the noble, high-minded connotation); charitable, altruistic, beneficent (for the generous, unselfish connotation).
Antonyms: vile, contemptible, malicious, despicable, ignominious, covetous, avaricious (Level 2, Word 40), mercenary (Level 3, Word 14), venal (Level 9, Word 14), vindictive (Level 5, Word 39), churlish, sordid, abject, servile, sycophantic, pusillanimous (Level 9, Word 16).
Etymology: Latin magnus, great, and animus, spirit.
N.B. This discussion distinguishes the words noble and magnanimous.
Corresponding noun: magnanimity, noble generosity, greatness or dignity of mind or heart.","

",
25.,NONAGE,NAHN-ij,"Immaturity, youth; especially the period of legal minority, the state of being a minor in the eyes of the law.
Etymology: Middle English, from AngloFrench, combining the prefix non-, not, with the word age (literally, ""not of age"").","

",
26.,INVECTIVE,in-VEK-tiv,"Vehement or abusive language involving bitter, scathing accusations or denunciations.
Synonyms: slander, defamation, aspersion, objurgation (Level 7, Word 12), billingsgate, vituperation, obloquy.
Antonyms: praise, commendation, adulation, eulogy, encomium.
N.B. This discussion covers the origin and precise meaning of the words billingsgate, vituperation, and obloquy, and distinguishes the words abuse and invective.
Etymology and related word: Latin invehere, to attack with words, the source also of the English verb to inveigh, to attack violently with words, protest furiously or express angry disapproval. Inveigh is always followed by against (inveigh against an unfair company policy; inveigh against an abuse of First Amendment rights).","

",
27.,MACHINATION,MAK-i-NAY-shin,"A crafty or treacherous plot, malicious scheme, cunning design or plan to achieve a sinister purpose (often used in the plural, machinations).
Synonyms: stratagem, conspiracy, contrivance, ruse, cabal (kuh-BAHL).
Etymology: Latin machinari, to plot, devise, contrive to do evil, from machina, a device or contrivance for performing work.
Related word and phrase: The Latin machina is also the source of machine, something devised to perform work, and it appears in a Latin expression now used in English: deus ex machina (DAY-uus eks MAH-ki-nah). Deus ex machina means literally ""a god out of a machine""; in English it means ""an unexpected occurrence that rescues someone or something from an apparently hopeless predicament"" (Eugene Ehrlich, Amo, Amas, Amat, and More). Pronunciation tip: The ch in machine is soft; the ch in machination is hard, like a K. Do not say mashination (a recent, erroneous variant). The preferred pronunciation is MAK-i-NAY-shin.","

",
28.,DOCILE,DAHS'l,"Submissive, obedient, compliant; easy to direct, manage, or supervise; following instructions.
Synonyms: amenable, deferential, malleable (Level 2, Word 29), tractable, acquiescent, obsequious (Level 7, Word 3).
Antonyms: willful, wayward, headstrong, obstinate (Level 1, Word 34), intractable (Level 5, Word 12), intransigent, refractory (Level 6, Word 42).
Etymology and related word: Latin docilis, teachable, from docere, to teach, instruct. From the same source comes docent (DOH-sint), which may mean either a teacher at a university who is not a member of the faculty, or a lecturing tour guide in a museum, cathedral, or some such place of cultural interest.
N.B. Avoid the phrase docent guide, which is redundant.
Corresponding noun: docility.
Pronunciation tip: The pronunciation DOH-syl is the preference of British and Canadian speakers. The preferred American pronunciation is DAHS'l (rhymes with fossil).","

",
29.,REDOUBTABLE,ri-DOWT-uh-buul,"Formidable, fearsome, arousing awe or dread; hence, worthy of or commanding respect.
Etymology and related words: Middle English, through an Old French verb meaning to fear or dread, ultimately from the Latin dubitare, to doubt, waver in opinion or action, the source also of the words dubious and dubiety, doubtfulness, uncertainty, wavering.
Usage: Redoubtable may apply to people or things, as a redoubtable hero or a redoubtable problem. The word is sometimes used to achieve a humorous, gently mocking effect.","

",
30.,PROGNOSTICATE,prahg-NAHS-ti-kayt,"To predict; especially, to predict from signs, symptoms, or present indications.
Synonyms: foretell, forecast, foresee, prophesy, presage, vaticinate.
Related words: prognostic (noun), an indication of something in the future; prognostic (adjective), pertaining to or serving as the basis of a prediction (prognostic powers, prognostic evidence); prognostication, a prediction, prophecy, forecast (economic prognostications); prognosticator, a person who makes predictions; prognosis, a prediction of the probable course and outcome of a disease or medical condition.
N.B. Take care to distinguish the words prognosis and diagnosis. A diagnosis describes the nature of the medical condition; a prognosis predicts its likely course and outcome.","

",
31.,ENGENDER,en-JEN-dur,"To bring about, bring into being, give rise to, cause to exist, sow the seeds of.
Synonyms: produce, generate.
Antonyms: prevent, suppress, subdue, quell, quash.
Etymology: Latin generare, to beget, produce, bring to life.
Additional useful word: procreation, sexual intercourse, especially when it results in the creation of offspring.","

",
32.,FETID,FET-id,"Stinking, foul-smelling; having an extremely offensive odor, as of something rotten or decayed.
Synonyms: rank, rancid, malodorous, putrid, noisome, mephitic, graveolent.
Antonyms: fragrant, scented, perfumed, aromatic, redolent.
Etymology: Latin fetidus, stinking, from fetere, to stink.
Usage: Fetid is usually reserved for an extremely offensive odor, such as that produced by rotting or decay.
Spelling and pronunciation tip: The spelling foetid and the pronunciation FEE-tid are British; If you're American, spell it fetid and pronounce, it with a short E: FET-id.","

",
33.,PEDANTIC,puh-DANT-ik,"Absurdly learned; scholarly in an ostentatious way; making an inappropriate or tiresome display of knowledge by placing undue importance on trivial details, rules, or formalities.
Useful phrase noted: mea culpa, (Latin) ""my fault""; pronounced MAY-uh KUUL-puh.
Corresponding nouns: pedant, a person who overrates learning, makes an inappropriate display of knowledge, or lays undue stress on trivial points or on exact knowledge of detail; pedantry, an inappropriate display of learning or a slavish or dogmatic attention to rules and minor details of learning.
Etymology and related word: Italian, through Latin, from the Greek paidagogos, a tutor of children, the source also of the word pedagogue, which may mean simply a teacher, or a teacher who is narrow-minded, dogmatic, and pedantic. The Greek paidagogos comes from pais, paidos, a boy or child, and agein, to lead or conduct, and means literally a leader or conductor of youngsters. ""Among the ancient Greeks and Romans,"" says the Century Dictionary, ""the pedagogue was originally a slave who attended the younger children of his master, and conducted them to school, to the theater, etc., combining in many cases instruction with guardianship.""","

",
34.,CAPITULATE,kuh-PITCH-uh-layt,"To yield, surrender; specifically, to surrender on specified terms or conditions.
Corresponding noun: capitulation, the act of surrendering or yielding on specified terms or conditions.
Etymology, related word, and usage: Latin caput, capitis, the head, the source also of decapitate. By derivation capitulate means to list the terms of surrender under various headings in a document; although some current dictionaries define capitulate as ""to surrender unconditionally or on stipulated terms,"" in precise usage capitulate means to yield or surrender only on stipulated terms, although the terms do not necessarily have to be drawn up in a document.
",35.,35.
35.,INCHOATE,in-KOH-it,"Just begun; in an early stage of development; partly in existence; not fully formed; undeveloped; imperfect; incomplete.
Synonyms: elementary, preliminary, nascent (Level 7, Word 22), rudimentary, incipient.
Etymology: Latin incohatus, just begun, not finished, incomplete, the past participle of the verb incohare, to begin, take in hand, start work on.","

",
36.,EXPONENT,eks-POH-nint,"A person who stands or speaks for something, a representative or advocate.
Etymology and related word: Latin exponere, to put forth, put on view, display, the source also of the English verb to expound, to explain, interpret, set forth point by point.","

",
37.,MENDACIOUS,men-DAY-shus,"Not truthful, lying, false, dishonest, deceitful.
Etymology: Latin mendacium, a lie, from mendax, lying, deceitful.
Synonyms: fraudulent, hypocritical, disingenuous, evasive, equivocal, duplicitous, prevaricating.
Antonyms: truthful, honorable, upright, ethical, virtuous, scrupulous, veracious.
Corresponding noun: mendacity, untruthfulness, lying, deceit.","

",
38.,STRIDENT,STRY-dint,"Loud and harsh-sounding, grating, shrill.
Synonyms: earsplitting, screeching, discordant, clamorous, cacophonous, vociferous, stentorian.
Antonyms: faint, subdued, melodious, dulcet, euphonious.
Etymology and related words: Latin stridere, to make a harsh noise. From stridere, English has also inherited stridor (STRY-dur), a harsh grating or creaking sound or, in medicine, a harsh sound made when breathing in or out that indicates obstruction of the respiratory tract; stridulous (STRIJ-uh-lus), making a harsh or shrill noise; and stridulate (STRIJ-uh-layt), to make a shrill, high-pitched grating or chirping sound (like a cricket).","

",
